aib_administrative,aib_administrative_duration,aib_bouncerates,aib_browser,aib_exitrates,importsequencenumber,aib_informational,aib_informational_duration,aib_month,aib_name,aib_onlineshopperintentionid,aib_operatingsystems,aib_pagevalues,aib_productrelated,aib_productrelated_duration,aib_region,aib_revenue,aib_specialday,statuscode,statecode,timezoneruleversionnumber,aib_traffictype,utcconversiontimezonecode,versionnumber,aib_visitortype,aib_weekend,owningbusinessunit
0,0,0,2,0.07,7,0,0,Nov,Customer12255,040ed762-cc7d-ea11-a837-000d3af9a8e2,3,0,3,116.75,1,FALSE,0,Active,Active,,10,,5368156,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,302.9,0.03,1,0.06,7,0,0,Aug,Customer12254,020ed762-cc7d-ea11-a837-000d3af9a8e2,1,0,42,651.66,1,FALSE,0,Active,Active,,3,,5368155,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.02,7,0,0,May,Customer12253,000ed762-cc7d-ea11-a837-000d3af9a8e2,3,0,40,1111.25,1,FALSE,0,Active,Active,,2,,5368154,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0,7,0,0,Oct,Customer12252,fe0dd762-cc7d-ea11-a837-000d3af9a8e2,2,92.9,16,2214.67,1,TRUE,0,Active,Active,,2,,5368153,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,May,Customer12251,fc0dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,5,0,6,FALSE,0,Active,Active,,13,,5368152,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.01,7,0,0,Nov,Customer12250,fa0dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,84,1460.26,1,FALSE,0,Active,Active,,2,,5368151,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,217.83,0,2,0.01,7,1,23.5,Mar,Customer12249,f70dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,18,338.13,1,FALSE,0,Active,Active,,10,,5368150,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,115.73,0.03,2,0.06,7,0,0,Jul,Customer12248,f50dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,43,2660.28,2,FALSE,0,Active,Active,,13,,5368149,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.04,7,0,0,Nov,Customer12247,f30dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,41,1066.34,3,FALSE,0,Active,Active,,1,,5368148,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,Nov,Customer12246,f10dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,1,0,1,FALSE,0,Active,Active,,20,,5368147,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,4.5,0,2,0.01,7,3,61,May,Customer12245,ef0dd762-cc7d-ea11-a837-000d3af9a8e2,3,2.35,145,5577.83,3,FALSE,1,Active,Active,,11,,5368146,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.05,7,0,0,June,Customer12244,ed0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,44,1341.72,2,FALSE,0,Active,Active,,2,,5368145,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,93.3,0,2,0.01,7,0,0,Jul,Customer12243,eb0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,70,2678.06,1,FALSE,0,Active,Active,,2,,5368144,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.11,6,0.14,7,0,0,May,Customer12242,e90dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,7,34,6,FALSE,0.8,Active,Active,,13,,5368143,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,47.83,0,2,0.01,7,0,0,Nov,Customer12241,e70dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,69,2499.99,8,FALSE,0,Active,Active,,2,,5368142,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.03,7,1,0,Mar,Customer12240,e50dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,24,2244.67,1,FALSE,0,Active,Active,,1,,5368141,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,4,0.03,7,0,0,Nov,Customer12239,e30dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,21,499.75,3,TRUE,0,Active,Active,,10,,5368140,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,2,0.08,7,0,0,Mar,Customer12238,e10dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,4,49.5,1,FALSE,0,Active,Active,,1,,5368139,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,May,Customer12237,df0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,23,209.83,1,FALSE,0,Active,Active,,13,,5368138,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,190.44,0,2,0.02,7,0,0,Dec,Customer12236,dc0dd762-cc7d-ea11-a837-000d3af9a8e2,3,2.63,60,1967.78,8,TRUE,0,Active,Active,,10,,5368137,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,5,0.2,7,0,0,May,Customer12235,da0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,2,FALSE,0,Active,Active,,1,,5368136,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.1,7,0,0,Mar,Customer12234,d80dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,2,FALSE,0,Active,Active,,6,,5368135,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,18.6,0,2,0.01,7,0,0,Nov,Customer12233,d60dd762-cc7d-ea11-a837-000d3af9a8e2,2,37.42,85,2834.28,1,FALSE,0,Active,Active,,1,,5368134,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
18,255.72,0,2,0.01,7,0,0,May,Customer12232,d40dd762-cc7d-ea11-a837-000d3af9a8e2,2,6.74,184,7706.55,9,FALSE,0,Active,Active,,6,,5368133,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,May,Customer12231,d20dd762-cc7d-ea11-a837-000d3af9a8e2,2,53.99,8,376.33,2,TRUE,0,Active,Active,,4,,5368132,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,89.9,0,2,0.01,7,3,84,May,Customer12230,d00dd762-cc7d-ea11-a837-000d3af9a8e2,2,98.04,58,2787.25,1,FALSE,0,Active,Active,,2,,5368131,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0,7,0,0,Sep,Customer12229,ce0dd762-cc7d-ea11-a837-000d3af9a8e2,2,17.36,14,199.49,2,TRUE,0,Active,Active,,4,,5368130,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,68.4,0,2,0.02,7,0,0,Aug,Customer12228,cc0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,14,337.53,7,FALSE,0,Active,Active,,2,,5368129,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,71.33,0.02,10,0.06,7,0,0,Jul,Customer12227,ca0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,21,295.33,3,TRUE,0,Active,Active,,2,,5368128,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,5,0.07,7,0,0,May,Customer12226,c80dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,7,858.5,1,FALSE,0.4,Active,Active,,1,,5368127,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.08,7,0,0,May,Customer12225,c60dd762-cc7d-ea11-a837-000d3af9a8e2,4,0,17,857,4,FALSE,0,Active,Active,,2,,5368126,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,59,0,2,0.01,7,0,0,May,Customer12224,c40dd762-cc7d-ea11-a837-000d3af9a8e2,4,0,8,517.5,1,FALSE,0,Active,Active,,6,,5368125,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,2,0.03,7,0,0,Nov,Customer12223,c20dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,26,1140.17,6,FALSE,0,Active,Active,,13,,5368124,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,4,0.07,7,0,0,Jul,Customer12222,c00dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,3,58.4,1,FALSE,0,Active,Active,,2,,5368123,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.08,7,0,0,May,Customer12221,be0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,5,241,5,FALSE,1,Active,Active,,1,,5368122,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,29,0,2,0.02,7,1,0,May,Customer12220,bc0dd762-cc7d-ea11-a837-000d3af9a8e2,2,37.52,9,536,3,TRUE,0,Active,Active,,4,,5368121,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,246.8,0.04,2,0.05,7,0,0,Sep,Customer12219,b90dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,13,175.77,1,FALSE,0,Active,Active,,1,,5368120,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,16.67,0.09,1,0.12,7,0,0,May,Customer12218,b70dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,9,63.67,4,FALSE,0.2,Active,Active,,15,,5368119,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,35,0,2,0.01,7,0,0,Mar,Customer12217,b50dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,16,352,2,FALSE,0,Active,Active,,1,,5368118,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
9,296.12,0,2,0.02,7,1,26.5,Nov,Customer12216,b30dd762-cc7d-ea11-a837-000d3af9a8e2,2,17.79,79,5057.18,1,TRUE,0,Active,Active,,10,,5368117,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.04,2,0.08,7,0,0,May,Customer12215,b10dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,5,73,1,FALSE,0.4,Active,Active,,3,,5368116,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,12,0,2,0.02,7,0,0,Dec,Customer12214,af0dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,85,3887.22,7,FALSE,0,Active,Active,,3,,5368115,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.03,7,0,0,Nov,Customer12213,ad0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,49,2259.05,8,FALSE,0,Active,Active,,1,,5368114,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.02,7,0,0,Nov,Customer12212,ab0dd762-cc7d-ea11-a837-000d3af9a8e2,1,34.97,13,562.25,1,TRUE,0,Active,Active,,2,,5368113,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,5,0.2,7,0,0,Aug,Customer12211,a90dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,7,FALSE,0,Active,Active,,1,,5368112,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Dec,Customer12210,a70dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,9,386.25,6,FALSE,0,Active,Active,,6,,5368111,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.06,7,0,0,May,Customer12209,a40dd762-cc7d-ea11-a837-000d3af9a8e2,4,0,7,82,1,FALSE,0,Active,Active,,3,,5368110,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.03,7,0,0,Dec,Customer12208,a20dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,111,1624.75,1,FALSE,0,Active,Active,,2,,5368109,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,142.35,0,5,0,7,0,0,Oct,Customer12207,a00dd762-cc7d-ea11-a837-000d3af9a8e2,2,23.15,73,3566.99,3,TRUE,0,Active,Active,,5,,5368108,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.03,7,0,0,Nov,Customer12206,9e0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,33,783.67,1,FALSE,0,Active,Active,,3,,5368107,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.07,2,0.1,7,0,0,Mar,Customer12205,9c0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,6,44,3,FALSE,0,Active,Active,,1,,5368106,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,53.85,0,4,0,7,0,0,Aug,Customer12204,9a0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,2,161.2,3,FALSE,0,Active,Active,,1,,5368105,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,Nov,Customer12203,980dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,18,545.5,1,FALSE,0,Active,Active,,3,,5368104,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,40.14,0.01,2,0.01,7,0,0,Nov,Customer12202,960dd762-cc7d-ea11-a837-000d3af9a8e2,2,64.72,35,841,1,TRUE,0,Active,Active,,1,,5368103,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.07,2,0.13,7,0,0,May,Customer12201,940dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,3,242,4,FALSE,0,Active,Active,,3,,5368102,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.02,7,0,0,Nov,Customer12200,920dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,50,2147.98,1,FALSE,0,Active,Active,,2,,5368101,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,32.75,0,2,0.02,7,0,0,Dec,Customer12199,900dd762-cc7d-ea11-a837-000d3af9a8e2,2,8.96,24,553.83,1,FALSE,0,Active,Active,,2,,5368100,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,49.4,0,2,0,7,0,0,Sep,Customer12198,8e0dd762-cc7d-ea11-a837-000d3af9a8e2,2,117.62,45,1526.14,3,TRUE,0,Active,Active,,2,,5368099,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,63.6,0.01,1,0.03,7,0,0,May,Customer12197,8c0dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,27,459.96,1,FALSE,0,Active,Active,,3,,5368098,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,310,0.01,2,0.02,7,3,407,Nov,Customer12196,8a0dd762-cc7d-ea11-a837-000d3af9a8e2,2,8.85,176,7767.33,2,FALSE,0,Active,Active,,1,,5368097,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,May,Customer12195,880dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,4,FALSE,0,Active,Active,,3,,5368096,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.07,2,0.12,7,0,0,May,Customer12194,860dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,9,145,1,FALSE,0.8,Active,Active,,13,,5368095,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,13,0,2,0.02,7,0,0,May,Customer12193,830dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,14,253.8,1,FALSE,0,Active,Active,,3,,5368094,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,47,0,2,0.02,7,0,0,Mar,Customer12192,810dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,17,411.62,4,FALSE,0,Active,Active,,3,,5368093,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,Mar,Customer12191,7f0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,34,311.5,4,FALSE,0,Active,Active,,1,,5368092,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,30,0.01,1,0.01,7,1,148.5,Mar,Customer12190,7d0dd762-cc7d-ea11-a837-000d3af9a8e2,1,10.1,24,1530.19,1,FALSE,0,Active,Active,,10,,5368091,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,98.5,0,1,0.02,7,0,0,Mar,Customer12189,7b0dd762-cc7d-ea11-a837-000d3af9a8e2,7,0,5,436.5,1,FALSE,0,Active,Active,,2,,5368090,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
12,217.08,0.01,2,0.03,7,5,480.12,Nov,Customer12188,790dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,90,1996.57,3,FALSE,0,Active,Active,,1,,5368089,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,Mar,Customer12187,770dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,1,0,7,FALSE,0,Active,Active,,2,,5368088,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,Nov,Customer12186,750dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,10,82.5,9,FALSE,0,Active,Active,,11,,5368087,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,147,0,2,0.05,7,0,0,Mar,Customer12185,730dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,2,35,1,FALSE,0,Active,Active,,2,,5368086,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,6,0.05,7,0,0,May,Customer12184,710dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,26,2676,2,FALSE,0.6,Active,Active,,6,,5368085,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.08,2,0.08,7,0,0,Dec,Customer12183,6f0dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,8,1231.79,1,FALSE,0,Active,Active,,3,,5368084,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,5,0.01,1,0.02,7,0,0,May,Customer12182,6d0dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,53,1062.75,1,FALSE,0.4,Active,Active,,4,,5368083,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.05,7,0,0,June,Customer12181,6b0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,15,171.8,1,FALSE,0,Active,Active,,2,,5368082,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,Nov,Customer12180,690dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,7,168.75,1,FALSE,0,Active,Active,,2,,5368081,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,Nov,Customer12179,660dd762-cc7d-ea11-a837-000d3af9a8e2,4,0,1,0,1,FALSE,0,Active,Active,,10,,5368080,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.13,2,0.13,7,0,0,May,Customer12178,640dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,3,1,1,FALSE,0,Active,Active,,6,,5368079,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,53,0,1,0.01,7,0,0,Aug,Customer12177,620dd762-cc7d-ea11-a837-000d3af9a8e2,1,8.48,40,778.83,1,FALSE,0,Active,Active,,4,,5368078,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,May,Customer12176,600dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,1,0,4,FALSE,0,Active,Active,,2,,5368077,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,102.56,0,2,0.02,7,2,79.5,Nov,Customer12175,5e0dd762-cc7d-ea11-a837-000d3af9a8e2,3,28.04,133,3713.58,1,FALSE,0,Active,Active,,6,,5368076,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,126.33,0,1,0.02,7,0,0,Nov,Customer12174,5c0dd762-cc7d-ea11-a837-000d3af9a8e2,1,45.13,11,401.01,3,TRUE,0,Active,Active,,2,,5368075,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,10,0.1,7,0,0,Dec,Customer12173,5a0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,4,213.5,9,FALSE,0,Active,Active,,1,,5368074,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
15,543.35,0.01,1,0.02,7,7,243.28,Nov,Customer12172,580dd762-cc7d-ea11-a837-000d3af9a8e2,1,0.74,169,6920.97,3,FALSE,0,Active,Active,,2,,5368073,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,May,Customer12171,560dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,1,FALSE,0.8,Active,Active,,11,,5368072,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.15,3,0.15,7,0,0,May,Customer12170,540dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,4,137,2,FALSE,0.2,Active,Active,,11,,5368071,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,31.2,0,2,0.06,7,2,468.4,Jul,Customer12169,520dd762-cc7d-ea11-a837-000d3af9a8e2,2,12.14,15,1388,5,FALSE,0,Active,Active,,3,,5368070,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.13,1,0.14,7,0,0,Aug,Customer12168,500dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,4,1623.67,1,FALSE,0,Active,Active,,3,,5368069,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,6,0.08,7,2,40,May,Customer12167,4e0dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,12,306.33,7,FALSE,0.8,Active,Active,,13,,5368068,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
10,229,0.01,2,0.01,7,0,0,Nov,Customer12166,4c0dd762-cc7d-ea11-a837-000d3af9a8e2,2,41.22,27,760.77,3,TRUE,0,Active,Active,,10,,5368067,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0,7,0,0,May,Customer12165,4a0dd762-cc7d-ea11-a837-000d3af9a8e2,2,72.3,24,488.33,1,TRUE,0,Active,Active,,4,,5368066,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,251,0,10,0,7,2,104,May,Customer12164,480dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,15,675.83,6,FALSE,0,Active,Active,,1,,5368065,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,65,0,2,0.01,7,0,0,Dec,Customer12163,460dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,4,40,1,FALSE,0,Active,Active,,2,,5368063,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,69.9,0.01,2,0.02,7,0,0,Aug,Customer12162,440dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,62,1846.67,1,FALSE,0,Active,Active,,3,,5368062,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,440.46,0.01,1,0.03,7,1,0,Nov,Customer12161,420dd762-cc7d-ea11-a837-000d3af9a8e2,1,7.33,89,3236.87,1,FALSE,0,Active,Active,,10,,5368061,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,2,0.08,7,0,0,Mar,Customer12160,400dd762-cc7d-ea11-a837-000d3af9a8e2,2,0,12,261,7,FALSE,0,Active,Active,,1,,5368060,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,48.4,0,1,0.05,7,0,0,June,Customer12159,3d0dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,2,37.2,1,FALSE,0,Active,Active,,2,,5368059,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,19,0,2,0.03,7,0,0,Nov,Customer12158,3b0dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,17,336.58,1,FALSE,0,Active,Active,,1,,5368058,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,229,0.01,1,0.05,7,2,40.02,Oct,Customer12157,390dd762-cc7d-ea11-a837-000d3af9a8e2,1,0,71,2576.43,2,FALSE,0,Active,Active,,1,,5368057,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,224.58,0.01,2,0.01,7,5,84,May,Customer12156,370dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,15,674.25,4,FALSE,0,Active,Active,,2,,5368056,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,352.4,0.01,2,0.01,7,1,49.73,Sep,Customer12155,350dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,12,309.7,1,FALSE,0,Active,Active,,4,,5368055,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,0,0,2,0.02,7,0,0,May,Customer12154,330dd762-cc7d-ea11-a837-000d3af9a8e2,3,0,10,304,4,FALSE,0,Active,Active,,4,,5368054,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,May,Customer12153,310dd762-cc7d-ea11-a837-000d3af9a8e2,2,3.98,175,12634.62,1,FALSE,0,Active,Active,,1,,5368053,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,89.67,0.01,2,0.02,7,0,0,Sep,Customer12152,2f0dd762-cc7d-ea11-a837-000d3af9a8e2,3,11.55,15,2022.12,3,FALSE,0,Active,Active,,1,,5368052,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
9,794.88,0.02,2,0.03,7,0,0,May,Customer12151,2d0dd762-cc7d-ea11-a837-000d3af9a8e2,2,24.61,36,1697.55,1,FALSE,0.2,Active,Active,,4,,5368051,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
